Age	Employed	HasESI	NetWorth	TotalIncome	ObWeight
53	1	1	569051051.2	56970000	12.83501971
53	1	1	616291046.7	57010000	12.71361487
53	1	1	574541069.9	57020000	12.48004758
53	1	1	586804881	57020000	12.59605104
53	1	1	578629332	57020000	12.7457664
53	1	1	180569054.2	59740000	15.72684411
53	1	1	177288593.5	60620000	16.00804439
53	1	1	136600056.4	67530000	15.86940194
54	1	0	3383804.345	-9	6759.553114
54	1	0	-128459.0398	-9	1878.335946
54	1	1	797830	-9	983.8223521
54	1	0	4499827.76	-9	26216.11703
54	1	0	4343759.177	-9	26213.57546
54	1	0	3380332.051	-9	7844.316458
54	1	0	5685100	-9	331.0678262
54	1	0	3449917.257	-9	6846.442989
54	1	0	5581200	-9	332.9857965
54	1	0	5699200	-9	333.6515237
54	1	1	588207773.7	-9	23.39792358
54	1	1	547959757.1	-9	23.62134471
54	1	0	3439843.317	-9	8188.189266
54	1	0	5495600	-9	332.6000635
54	1	1	583012674.9	-9	24.05467242
54	1	0	4948833.703	-9	25562.73572
54	1	0	5492000	-9	331.8768123
54	1	0	-121396.6558	-9	1896.443524
54	1	1	622463724.9	-9	23.83858475
54	1	0	-117118.8047	-9	1853.30241
54	1	0	4335113.651	-9	25676.45195
54	1	0	3468039.632	-9	7406.728734
54	1	1	893630	-9	190.2242549
54	1	0	-101118.968	-9	1959.866916
54	1	1	864950	-9	189.8409046
54	1	1	799910	-9	989.3566743
54	1	0	-120633.1548	-9	1915.430622
54	1	1	838000	-9	180.0263463
54	1	1	575253972.7	-9	24.26482517
54	1	0	4948945.983	-9	26459.87987
54	0	0	22430	3600	16597.39108
54	0	0	22380	3900	16594.54729
54	0	0	22420	4100	16602.24061
54	0	0	23420	4300	16608.47595
54	0	0	22390	4400	16619.97466
54	0	0	0	6000	17468.07773
54	0	0	0	6000	17426.80794
54	0	0	0	6000	17469.66441
54	0	0	0	6000	17458.62272
54	0	0	0	6000	17495.45345
54	0	0	369092.02	6100	25466.7189
54	0	0	471010.2868	6100	25595.31275
54	0	0	346586.409	6100	24889.81817
54	0	0	415282.1072	6100	26034.53627
54	0	0	434894.1397	6100	25841.12785
54	1	1	93079.7518	7400	43432.81081
54	1	1	87914.89223	7400	41915.27409
54	1	1	21058.8217	7500	15991.69566
54	1	0	36544.82544	7500	20096.86419
54	1	1	3836.670823	7500	16097.01898
54	1	0	36544.82544	7500	20078.39576
54	1	1	1703.996259	7500	15922.1339
54	1	0	36544.82544	7500	20073.4013
54	1	1	1886.184539	7500	16139.69798
54	1	0	36544.82544	7500	20088.89668
54	1	1	11574.31421	7500	16045.57994
54	1	0	36544.82544	7500	20087.45932
54	1	0	78000	7700	25215.80539
54	1	0	83000	7700	25239.71036
54	1	1	153037.0346	7800	41334.97272
54	1	0	94000	7800	25259.89669
54	1	0	2582.429784	8600	29266.47469
54	1	0	2470.150229	8900	29302.64506
54	1	0	2582.429784	9000	29392.75363
54	1	0	2470.150229	9100	29389.32827
54	1	0	78000	9400	25320.22502
54	0	0	-889	9600	22821.50579
54	0	0	-889	9600	22788.92663
54	0	0	-889	9600	22786.09662
54	0	0	-889	9600	22805.49137
54	0	0	-889	9600	22797.20482
54	1	0	90000	9600	25104.61561
54	1	0	2470.150229	9800	29377.30525
54	0	0	-6395	9800	25544.86369
54	0	0	-6395	9800	25535.58776
54	0	0	-6390	9800	25554.14899
54	0	0	-6390	9800	25532.41667
54	0	0	-6390	9800	25572.09357
54	0	0	21.43391521	10000	20367.0755
54	1	1	240615.0882	11000	41999.39778
54	0	0	21.43391521	11000	20368.96681
54	0	0	21.43391521	11000	20369.54832
54	0	0	156681.9202	11000	28095.89094
54	0	0	21.43391521	11000	20381.75295
54	0	0	21.43391521	11000	20344.59
54	0	0	156789.0898	11000	27472.84603
54	0	0	-1532.524938	12000	14829.01781
54	0	0	-1789.73192	12000	14821.41045
54	0	0	-1843.316708	12000	14866.21468
54	0	0	-1532.524938	12000	14919.80553
54	0	0	-1661.128429	12000	14848.24891
54	1	0	9409.488778	12000	20784.34553
54	0	0	50	13000	22552.40407
54	1	0	-7400	13000	20283.34655
54	0	0	630	13000	16096.34667
54	0	0	50	13000	21734.31725
54	1	0	3900	13000	16614.57046
54	0	0	156681.9202	13000	28079.37644
54	0	0	350	13000	16088.29022
54	1	0	-7200	13000	20377.3213
54	0	0	50	13000	21715.268
54	1	0	-7400	13000	20307.94686
54	1	0	3900	13000	16621.44167
54	1	0	4000	13000	16599.93008
54	1	0	4000	13000	16628.60191
54	0	0	50	13000	22065.13221
54	1	0	-7400	13000	20336.87353
54	1	0	-7400	13000	20351.93613
54	0	0	460	13000	16139.00831
54	1	0	3900	13000	16632.56601
54	0	0	320	13000	16054.54831
54	0	0	144279.2293	13000	36093.16635
54	1	0	17039.96259	14000	16922.98113
54	0	0	50	14000	22293.62987
54	1	1	230060.8099	14000	41362.05262
54	0	0	170	14000	16061.04559
54	0	0	47718.81123	14000	36159.91857
54	0	0	541956.5461	15000	18453.41544
54	0	0	46371.45656	15000	36172.15349
54	1	0	8252.057357	15000	21393.42501
54	0	0	541956.5461	15000	18484.94792
54	0	0	542063.7157	15000	19510.96068
54	0	0	542063.7157	15000	19004.58724
54	0	0	47381.97257	15000	36225.64048
54	1	0	8252.057357	15000	21260.70704
54	0	0	46596.01568	15000	36204.77821
54	0	0	47269.69301	15000	36253.11089
54	0	0	542063.7157	15000	17560.09856
54	1	0	11681.48379	16000	16984.49854
54	1	0	13932.04489	16000	16832.53138
54	0	0	13967.57675	16000	34210.98581
54	0	0	13866.52515	16000	34046.39537
54	0	0	13978.8047	16000	34191.45506
54	0	0	162917.6355	16000	36341.99449
54	0	0	13866.52515	16000	34124.94858
54	1	0	13932.04489	16000	16675.98367
54	0	0	94223.49127	16000	14429.8294
54	0	0	13866.52515	16000	34091.65399
54	1	1	6600	17000	19298.63366
54	1	1	115743.1421	17000	29772.04584
54	1	0	67430	17000	28876.29921
54	0	0	93998.43516	17000	14393.72441
54	1	0	8434.245636	17000	21458.09223
54	1	0	67430	17000	29181.60506
54	1	0	67430	17000	29289.64812
54	1	1	112045.7918	17000	31150.44599
54	1	1	114671.4464	17000	30561.95229
54	1	0	67430	17000	28696.29769
54	1	0	67430	17000	29369.63143
54	1	0	500	17000	18491.6862
54	1	0	3216.158978	18000	12917.81182
54	0	0	139507.3481	18000	36131.73821
54	1	1	117875.8167	18000	30761.04064
54	1	0	400	18000	18425.47158
54	1	1	117350.6858	18000	30680.23661
54	1	0	500	18000	18454.66954
54	1	0	8316.359102	18000	21234.60029
54	1	0	500	18000	18480.281
54	1	0	670	18000	18436.27161
54	0	0	143044.1541	19000	36222.19626
54	0	0	92958.89027	19000	14386.34036
54	1	0	-400	20000	15504.0122
54	1	0	-400	20000	15451.76097
54	1	0	73430.82952	20000	55650.35896
54	1	0	-400	20000	15523.35051
54	1	0	73430.82952	20000	56485.88784
54	1	0	73543.10908	20000	56321.39591
54	1	0	-400	20000	15470.50138
54	1	0	73430.82952	20000	55185.11794
54	1	0	-400	20000	15492.53758
54	1	0	73543.10908	20000	57997.18294
54	1	1	36727.01372	21000	14432.66954
54	1	1	39384.8192	21000	14502.2234
54	0	0	93323.26683	21000	14412.391
54	1	1	41635.3803	21000	14413.97668
54	1	0	3216.158978	21000	13017.38915
54	1	1	38913.27307	21000	14450.13248
54	1	1	36834.18329	21000	14406.58225
54	1	0	31800	22000	18123.55185
54	0	0	-1286.034913	22000	15296.1637
54	0	0	-1393.204489	22000	15235.50256
54	0	0	-1393.204489	22000	15314.22317
54	1	0	31700	22000	18101.18465
54	0	0	92498.0611	22000	14481.84713
54	1	0	31800	22000	18143.90159
54	1	0	2582.429784	22000	22696.20008
54	1	0	31800	22000	18139.20501
54	0	0	-1393.204489	22000	15359.98278
54	0	0	-1393.204489	22000	15317.25463
54	1	0	3216.158978	22000	12990.0251
54	1	0	31800	22000	18070.32995
54	1	0	2694.70934	22000	22439.20496
54	1	0	3216.158978	23000	12855.26407
54	1	0	83517.25062	23000	21963.28887
54	1	0	83410.08105	23000	22195.65184
54	1	0	32020	23000	22796.02661
54	1	0	32020	23000	22803.46582
54	1	0	82338.38529	23000	21964.94109
54	1	0	11788.65337	23000	16920.80647
54	1	0	82338.38529	23000	21535.93275
54	1	0	2694.70934	23000	22721.83123
54	1	0	3216.158978	23000	12979.15133
54	1	0	32020	23000	22625.18831
54	1	0	32020	23000	22561.50077
54	1	0	83410.08105	23000	22154.07278
54	1	0	32020	23000	22687.24015
54	1	1	185403.3666	24000	28144.78644
54	0	0	21326.74564	24000	13959.11015
54	0	0	22076.93267	24000	13985.26008
54	0	0	18861.84539	24000	13974.33383
54	1	0	2694.70934	24000	22699.71315
54	0	0	19719.202	24000	13975.75925
54	1	1	185403.3666	24000	28627.75971
54	0	0	20255.04988	24000	13973.81606
54	1	1	185403.3666	24000	27369.01962
54	1	1	185403.3666	24000	28003.38373
54	0	1	83377.93017	25000	20685.51916
54	1	1	148108.3541	25000	12984.05936
54	1	0	93057.29589	25000	43114.51126
54	0	1	84663.96509	25000	20865.20374
54	1	1	148215.5237	25000	12993.08247
54	1	1	148215.5237	25000	12995.87727
54	1	1	185403.3666	25000	28415.08645
54	1	0	2582.429784	25000	22581.55306
54	0	0	156789.0898	25000	28189.50639
54	1	0	98727.41346	25000	41470.98179
54	1	0	113290.0718	25000	40496.39643
54	1	0	114435.3233	25000	41251.58675
54	0	1	84556.79551	25000	20687.07526
54	0	1	83377.93017	25000	20283.02556
54	0	1	84449.62594	25000	20904.36383
54	1	0	144762.0314	25000	34834.50201
54	1	1	148108.3541	25000	12974.64994
54	0	0	557.2817955	26000	13413.84232
54	0	0	557.2817955	26000	13386.37913
54	0	0	450.1122195	26000	13394.70193
54	0	0	3418.709476	26000	12500.26166
54	0	0	69145.81047	26000	22792.6483
54	1	1	148215.5237	26000	12920.19999
54	0	0	2689.956359	26000	12545.32354
54	0	0	83292.19451	26000	22765.53471
54	0	0	1296.75187	26000	12462.588
54	0	0	1736.147132	26000	13363.23778
54	0	0	83185.02494	26000	22869.92699
54	0	0	2507.76808	26000	12468.98465
54	1	0	451612.5935	26000	30317.02024
54	0	0	137767.015	26000	36126.7658
54	0	0	1628.977556	26000	13394.29365
54	1	0	660914.7756	27000	19024.8665
54	1	0	6500	27000	19271.00933
54	1	0	6500	27000	19282.30497
54	1	1	6600	27000	19139.69726
54	0	0	72575.23691	27000	22719.63861
54	0	0	85221.24688	27000	22212.64682
54	1	0	-1818.928805	27000	29511.65968
54	1	0	6500	27000	19340.26252
54	1	0	435644.3267	27000	29685.5894
54	1	0	6500	27000	19328.33393
54	1	0	-1818.928805	27000	28699.88303
54	1	0	504661.5337	27000	19531.43211
54	1	0	6500	27000	19301.54718
54	1	0	-1830.15676	28000	29549.1925
54	1	1	18936.86409	28000	27218.99448
54	1	1	18818.97756	28000	27042.07246
54	1	1	18926.14713	28000	27044.05828
54	0	0	269583.2136	28000	36117.44483
54	1	0	-1830.15676	28000	29769.90187
54	1	0	106553.2985	28000	54444.18902
54	0	0	269583.2136	28000	37911.57252
54	1	0	106441.0189	28000	52091.7232
54	1	1	18936.86409	28000	26429.24138
54	1	0	511949.0648	28000	20046.58386
54	1	0	-1830.15676	28000	29950.72905
54	0	0	269695.4931	28000	36732.52883
54	1	1	18926.14713	29000	27332.61074
54	1	0	105430.5029	29000	51138.08315
54	0	0	269583.2136	29000	36705.7704
54	1	0	105509.0986	29000	52368.7711
54	0	1	28260.61721	29000	25151.254
54	0	1	28142.73067	29000	25166.60976
54	0	1	28099.86284	29000	25048.22248
54	1	0	106575.7544	29000	50955.91366
54	0	0	269583.2136	29000	36071.3579
54	1	1	48762.15711	30000	16796.50039
54	1	0	23148.62843	30000	23904.87821
54	1	0	5144.139651	30000	22485.20549
54	1	1	11681.48379	30000	16814.76897
54	1	1	39974.25187	30000	25727.80234
54	0	1	69102.94264	30000	15301.96421
54	0	0	247733.612	30000	36361.07453
54	1	0	23148.62843	30000	23842.70623
54	1	0	5036.970075	30000	22588.3123
54	0	1	68942.18828	30000	15344.64971
54	1	0	5036.970075	30000	22511.9852
54	1	1	20898.06733	30000	16945.39433
54	0	1	23952.40025	30000	24497.8842
54	0	1	27049.601	30000	25041.80094
54	0	1	69027.92394	30000	15280.89433
54	1	0	5036.970075	30000	22439.87453
54	1	1	47583.29177	30000	25182.96313
54	0	0	247677.4722	30000	38167.30448
54	1	0	23148.62843	30000	23755.79283
54	0	0	247913.2593	30000	36314.67672
54	1	1	38902.55611	30000	26307.73985
54	1	0	23041.45885	30000	23104.52629
54	0	1	68813.58479	30000	15220.29375
54	1	1	11895.82294	30000	17021.01554
54	1	1	31293.51621	30000	24957.62128
54	1	1	14253.55362	30000	17008.66969
54	1	0	23148.62843	30000	23817.07361
54	0	0	248699.2162	30000	36953.36864
54	1	1	47368.95262	30000	25559.12874
54	1	0	5144.139651	30000	21939.12572
54	0	0	156681.9202	30000	28285.19958
54	0	0	247744.84	30000	36980.30757
54	0	1	69017.20698	30000	15298.93578
54	1	0	164730.3554	30000	618.9172265
54	1	1	6630	31000	24671.35004
54	1	0	33410	31000	25967.8449
54	1	0	13020	31000	25973.07183
54	1	0	14270	31000	25567.91959
54	1	1	6630	31000	24511.41335
54	1	0	20870	31000	25890.94537
54	1	1	6630	31000	24701.76371
54	1	1	6630	31000	24737.83241
54	1	0	156703.3541	31000	603.6119231
54	1	1	6630	31000	24336.57718
54	1	0	27400	31000	25462.34552
54	1	0	3180	34000	44078.33269
54	1	0	4280	34000	43867.48376
54	0	0	632311.2157	34000	15350.01398
54	1	0	3270	34000	44445.361
54	1	1	13361.26715	34000	41430.55237
54	1	1	354806.3155	35000	15965.90749
54	1	0	274510	35000	29364.7375
54	1	0	247310	35000	29741.32095
54	1	0	4170	35000	44226.22804
54	1	1	355878.0112	35000	15991.23351
54	1	0	4280	35000	44097.83439
54	1	0	261410	35000	30153.65504
54	1	0	257660	35000	29789.38329
54	1	1	106740	35000	24333.93523
54	1	0	253810	35000	29437.21797
54	1	0	12163.74688	36000	14295.90021
54	1	0	13235.44264	36000	14344.0568
54	1	0	12163.74688	36000	14359.3809
54	1	1	354806.3155	36000	16879.01598
54	1	1	354913.485	36000	15191.51854
54	1	0	12163.74688	36000	14244.23625
54	1	0	12163.74688	36000	14330.71078
54	1	1	355985.1808	36000	16441.48388
54	0	0	236890	37000	25620.18965
54	1	0	162088.6253	37000	621.7125642
54	0	0	237110	37000	25522.69777
54	1	1	15719.13782	37000	40426.83244
54	0	0	236950	37000	25206.29
54	1	1	132500	37000	23995.28168
54	0	0	236850	37000	25597.14809
54	0	0	2604.220698	37000	12485.15513
54	0	0	236860	37000	25092.2796
54	1	1	15270.0196	38000	41018.08086
54	0	1	4260	38000	17767.95751
54	1	0	530919.1515	38000	13411.12623
54	0	1	4150	38000	17706.72622
54	0	1	4170	38000	17761.40167
54	0	1	3930	38000	17821.97666
54	0	1	3930	38000	17830.4963
54	1	0	558568.9021	39000	14902.36173
54	1	0	82842.08229	40000	23788.19508
54	1	1	420	40000	17413.18756
54	1	1	62056.91052	40000	35935.92529
54	1	1	112104.735	40000	27004.00599
54	1	1	1200	40000	17460.19382
54	1	1	-810	40000	17439.63844
54	1	1	57790.28739	40000	34619.01836
54	1	1	-910	40000	17472.46917
54	1	1	60574.82038	40000	34984.45215
54	1	1	57700.46375	40000	34606.16676
54	0	0	789818.3416	40000	14904.83227
54	1	1	106430.106	40000	27208.35766
54	1	1	55634.51992	40000	34061.28431
54	1	0	75876.05985	40000	24008.41588
54	1	1	105679.919	40000	27139.42576
54	1	0	84117.40025	40000	23775.5198
54	1	1	102357.6621	40000	27138.16611
54	1	0	82413.40399	40000	23297.95921
54	1	1	111681.4152	40000	26342.88873
54	1	0	84256.7207	40000	23984.97298
54	1	1	1120	40000	17458.31018
54	1	1	0	41000	12590.99887
54	1	0	157528.5599	41000	631.7519061
54	1	1	272000	43000	18754.3771
54	1	1	273000	43000	18628.82475
54	1	1	273000	43000	18746.35175
54	1	1	273000	43000	18727.35076
54	1	1	272000	43000	18665.32337
54	1	1	6600	44000	19144.24623
54	1	0	252820	45000	21835.89227
54	1	0	252820	45000	21385.95857
54	1	0	252820	45000	21483.12876
54	0	0	1331056.852	45000	16163.91513
54	1	0	252820	45000	21816.25413
54	1	0	252820	45000	21752.80069
54	0	0	1245321.191	46000	16199.84699
54	1	1	0	46000	12594.39485
54	1	1	650210.9079	47000	34111.09585
54	1	1	123000	47000	24308.19508
54	1	1	0	47000	12654.82932
54	1	1	650098.6283	47000	36242.06653
54	1	1	-1400	47000	20533.71075
54	1	1	3100	47000	20559.02373
54	1	1	15157.74004	47000	40678.72644
54	1	1	1200	47000	20400.59709
54	1	1	-2400	47000	20589.04334
54	1	1	650210.9079	48000	35996.67336
54	1	1	650210.9079	48000	35702.41747
54	1	0	165148.3167	48000	614.7042169
54	1	1	1300	48000	20255.08275
54	1	1	0	48000	12622.69141
54	1	1	650210.9079	48000	35436.80779
54	0	0	640884.7818	49000	15759.01204
54	1	1	0	49000	12633.55477
54	1	0	548387.7924	49000	14094.65104
54	1	1	12687.58981	49000	40399.96738
54	0	0	1856200	50000	12691.99361
54	1	0	598730.7315	50000	42703.1879
54	1	1	198656.7796	50000	35138.77555
54	1	1	361900	50000	907.1966989
54	0	0	1856200	50000	13024.57972
54	1	0	598730.7315	50000	40028.75448
54	1	1	194165.5973	50000	34969.40501
54	1	1	363000	50000	904.8347049
54	1	1	362000	50000	933.3966553
54	1	1	197533.984	50000	35841.66576
54	1	1	197533.984	50000	35565.83377
54	1	0	7747.289353	50000	20205.47548
54	1	0	598730.7315	50000	42128.22925
54	1	1	362900	50000	939.8439809
54	1	0	598730.7315	50000	42364.8914
54	1	0	598730.7315	50000	41341.84121
54	0	0	1855200	50000	12773.36336
54	1	1	362100	50000	903.6690243
54	0	0	1856200	50000	12806.32475
54	1	1	199779.5751	50000	36716.94348
54	0	0	1855200	50000	12453.26052
54	1	1	3209500	51000	8396.088598
54	0	0	57823.97126	51000	33594.31833
54	0	0	57823.97126	51000	33638.40819
54	0	0	57823.97126	51000	33663.27873
54	0	0	57823.97126	51000	33589.92333
54	0	0	57936.25082	51000	33627.74388
54	0	0	434850	52000	20453.11235
54	1	1	215089.3392	52000	21251.69402
54	0	0	435050	52000	20708.77681
54	1	1	92883.87157	52000	11282.99185
54	1	0	87465.774	52000	20034.2248
54	0	0	434850	53000	20682.35996
54	0	0	434850	53000	20766.13408
54	0	0	434850	53000	21038.83412
54	1	1	6450	53000	15816.3636
54	1	1	217982.9177	53000	21266.87649
54	1	0	80484.35162	54000	35067.70595
54	1	0	78340.9601	54000	35605.15828
54	1	0	78340.9601	54000	34029.63811
54	1	0	78340.9601	54000	34932.50622
54	1	0	80484.35162	54000	35160.06548
54	1	1	4571400	55000	5504.99298
54	1	1	4710200	55000	5709.693601
54	1	1	20232.77596	55000	28144.31556
54	1	1	4703100	55000	5483.544389
54	1	1	464580.1122	55000	15149.12204
54	1	1	20232.77596	55000	28078.24124
54	1	1	4661700	55000	5515.530775
54	1	1	354578.8374	56000	37682.66915
54	1	1	20232.77596	56000	28488.44291
54	1	0	128784.6506	56000	32548.61281
54	1	0	134398.6283	56000	31796.25194
54	1	0	129907.4461	56000	31036.80203
54	1	1	2734500	56000	8950.934566
54	1	0	140012.6061	56000	31271.47824
54	1	1	4696000	56000	5482.481488
54	1	1	6450	56000	15771.84219
54	1	1	6450	56000	15859.74156
54	1	0	131030.2417	56000	31658.23507
54	1	1	237809.2893	56000	21343.9223
54	1	1	20221.54801	56000	28447.33143
54	1	1	20232.77596	56000	28430.85207
54	1	1	2250	57000	39941.16839
54	1	1	87075.28055	57000	11288.78305
54	1	1	116450	57000	40597.02196
54	1	1	86250	57000	40560.51097
54	1	1	416220.3135	57000	33773.84053
54	1	1	90250	57000	39760.51075
54	1	1	378522.9426	57000	15166.61904
54	1	1	84250	57000	40442.53911
54	1	1	8948.659601	58000	14340.22044
54	1	1	2596500	58000	13382.53156
54	1	1	21969.76309	58000	14469.46968
54	1	1	234487.0324	58000	20812.95892
54	1	0	26685.22444	58000	15419.81458
54	1	1	11092.05112	58000	14469.08014
54	1	1	1661.128429	58000	14419.7403
54	1	1	11359.97506	58000	14433.67366
54	1	0	130491.2998	59000	28948.94771
54	1	1	38340	59000	26090.71849
54	1	1	38340	59000	26037.26728
54	1	1	38240	59000	25839.04288
54	1	1	6450	59000	15935.78982
54	1	1	380515.4148	59000	37110.83079
54	1	0	7635.009798	59000	19925.07745
54	1	1	38440	59000	25698.89321
54	1	1	38350	59000	26061.64199
54	0	0	683389.5167	60000	51540.86298
54	0	0	683389.5167	60000	52442.72788
54	0	0	683389.5167	60000	49527.1414
54	1	0	90558.29177	60000	31860.35658
54	1	1	240165.97	60000	32204.26461
54	0	0	683389.5167	60000	51929.34833
54	1	1	70303.2419	60000	29155.25068
54	1	1	243534.3566	60000	32992.6449
54	1	1	232643.2397	60000	32232.21669
54	1	1	6450	60000	15940.99028
54	1	1	70303.2419	60000	29305.19346
54	1	0	90558.29177	60000	33080.18859
54	1	1	70303.2419	60000	28727.10371
54	1	0	90558.29177	60000	33489.06903
54	1	1	237022.1424	60000	34274.76629
54	1	1	70303.2419	60000	28704.996
54	1	1	243422.0771	60000	32929.06773
54	1	0	90558.29177	60000	32937.8748
54	1	1	70303.2419	60000	28467.68103
54	1	0	90558.29177	60000	32997.45294
54	0	0	683389.5167	60000	52831.43166
54	0	0	324600.196	61000	15123.85996
54	1	1	396234.5526	61000	38968.75495
54	1	1	565962.5312	61000	13514.63336
54	1	1	551923.3167	61000	15015.8598
54	0	0	325835.2711	61000	15383.39433
54	1	1	7350	61000	19201.05808
54	0	0	325722.9915	61000	15253.07907
54	1	0	15800	61000	24257.83994
54	1	1	596934.5387	61000	14626.62379
54	1	1	594791.1471	61000	14226.0734
54	1	1	584181.3591	61000	14203.54294
54	1	1	6600	62000	19222.78736
54	0	0	325835.2711	62000	15026.83376
54	0	0	325161.5937	62000	15143.95613
54	1	0	15100	62000	24192.64754
54	1	1	230900	63000	22618.33241
54	1	1	230900	63000	22495.65171
54	1	1	230900	63000	22838.63788
54	1	1	281963.1546	63000	27839.90128
54	1	0	130491.2998	63000	29089.15882
54	1	1	282927.6808	63000	26898.84803
54	1	1	284106.5461	63000	27726.66482
54	1	1	230900	63000	22813.18563
54	1	0	33100	63000	18148.1039
54	1	1	282820.5112	63000	28160.00233
54	1	1	282927.6808	63000	27655.75536
54	1	1	230900	63000	22791.84911
54	1	0	139731.9073	64000	30813.42351
54	0	0	2923422.796	64000	17607.3795
54	1	1	469509.9127	64000	15241.12103
54	1	0	117702.6584	65000	30835.88643
54	1	0	122777.6943	65000	30280.85273
54	0	0	2908938.733	65000	17900.03471
54	0	0	2965078.511	65000	18439.21836
54	1	1	224734.601	65000	21391.82107
54	1	1	595005.4863	65000	20711.72418
54	1	1	595005.4863	65000	21325.72048
54	1	1	459543.1421	65000	14947.49226
54	1	1	431602.6127	65000	34408.62973
54	1	1	597148.8778	65000	20744.23152
54	1	1	595005.4863	65000	19706.00943
54	1	0	114895.6695	65000	30319.54136
54	1	0	120958.7655	65000	31825.65921
54	1	0	26042.20698	65000	15458.05626
54	1	1	595005.4863	65000	21892.93121
54	0	0	2976306.466	65000	17524.9146
54	0	0	2987422.142	65000	17957.83199
54	1	1	3041500	66000	8467.775257
54	1	0	26578.05486	66000	15457.64011
54	1	1	90076.02868	66000	11303.42298
54	1	0	519237.6677	66000	14515.67304
54	1	0	16000	66000	23864.37034
54	1	1	83806.60848	67000	11357.89639
54	1	0	546244.4009	67000	14119.21637
54	1	0	130491.2998	67000	29442.69317
54	1	1	209098.5599	67000	20108.33225
54	1	1	124570	67000	24504.79664
54	1	1	124680	67000	24532.13619
54	1	1	209098.5599	67000	19547.27221
54	1	1	124480	67000	24163.71739
54	1	1	209205.7294	67000	19936.66527
54	1	1	123580	67000	24295.49494
54	1	1	209205.7294	67000	19935.16561
54	1	1	124670	67000	24481.878
54	1	1	209312.899	67000	20146.07184
54	1	0	48300	69000	17411.349
54	1	0	47900	69000	17406.84204
54	1	1	305326.1222	69000	15113.59183
54	1	0	14990	69000	24222.47108
54	1	0	7747.289353	69000	20239.87097
54	1	1	130693.403	69000	40161.21208
54	1	1	83431.51496	69000	11317.09966
54	1	0	43000	69000	17391.82087
54	1	0	77800	69000	17370.35674
54	1	1	130693.403	69000	42285.20906
54	1	1	130581.1234	69000	40470.44694
54	1	1	130581.1234	69000	39613.72193
54	1	1	130693.403	69000	40848.59429
54	1	0	1410887.469	70000	20515.01536
54	1	1	661772.1322	70000	18475.8191
54	1	1	660700.4364	70000	18518.02221
54	0	0	39331.52841	70000	28508.38705
54	0	0	38208.73285	70000	29423.45157
54	1	1	661664.9626	70000	18963.29618
54	1	0	26899.56359	70000	15404.92926
54	1	0	193700	70000	22313.31615
54	1	0	33222.56858	70000	14639.08995
54	1	0	1228806.359	70000	21651.02234
54	1	1	661772.1322	70000	17546.24833
54	1	0	1430285.162	70000	19488.26524
54	1	0	193700	70000	22242.76178
54	1	0	193900	70000	22308.82573
54	1	0	193800	70000	21965.2522
54	1	0	192800	70000	21874.55412
54	0	0	37085.9373	70000	28031.01581
54	1	0	1346585.723	70000	20482.86721
54	0	0	40454.32397	70000	27995.24741
54	1	1	661772.1322	70000	19406.13837
54	1	0	1220125.623	70000	21090.07908
54	0	0	38208.73285	70000	28487.61963
54	1	1	-10427.59975	72000	15320.81267
54	1	1	500688.2234	72000	39303.98954
54	1	1	-10363.298	72000	15209.1919
54	1	0	90558.29177	72000	14629.21239
54	1	1	-10352.58105	72000	15373.85922
54	1	1	-10331.14713	72000	15225.94707
54	1	1	-10556.20324	72000	15149.27543
54	1	1	499307.1848	73000	17234.00022
54	1	1	584706.49	73000	18457.81958
54	1	1	600224.6446	73000	17979.60709
54	1	1	618572.0761	73000	17461.94991
54	1	1	501889.6146	73000	38684.65338
54	1	1	500766.8191	73000	17282.51096
54	1	1	500486.1202	73000	38980.30991
54	1	1	14500	74000	30680.12618
54	1	1	14400	74000	30807.33463
54	1	0	26052.92394	74000	14763.8484
54	1	1	627145.6421	74000	16614.03689
54	1	1	14300	74000	31295.51126
54	1	1	2888500	74000	8691.844223
54	1	0	103200	74000	17137.28558
54	1	1	588135.9165	74000	17489.35668
54	1	1	14400	74000	31196.55532
54	1	0	26149.37656	74000	15319.97643
54	1	0	7635.009798	74000	20540.173
54	1	1	14400	74000	31289.21322
54	1	1	706033.1671	75000	17181.07588
54	1	1	623039.2554	75000	31126.29897
54	1	1	921736.5578	75000	21305.26899
54	1	1	622926.9758	76000	33070.80496
54	1	1	621804.1803	76000	32578.3764
54	1	1	623039.2554	76000	32846.88425
54	1	1	622814.6963	76000	32336.00816
54	1	1	754294.0562	76000	21536.35581
54	1	1	735767.9295	76000	21170.34178
54	1	1	698940.2351	77000	21397.30251
54	1	1	759571.1953	77000	21401.85731
54	1	1	531570	77000	17509.97791
54	1	0	129980	78000	25310.42588
54	1	0	129080	79000	24924.66591
54	1	0	130080	79000	24766.69706
54	1	0	130960	79000	25143.75514
54	1	1	119858.4259	79000	14035.24194
54	1	1	121093.501	79000	14400.4511
54	1	0	129730	79000	25233.86619
54	1	1	119970.7054	79000	14116.30385
54	1	1	119970.7054	79000	14036.68974
54	1	1	119970.7054	79000	14230.44779
54	1	1	230628.9277	80000	27461.09252
54	1	0	306972.3057	80000	51929.34833
54	1	1	232665.1496	80000	26867.91739
54	1	0	306972.3057	80000	52442.72788
54	1	0	305288.1123	80000	51540.86298
54	1	0	306410.9079	80000	49527.1414
54	1	0	308095.1012	80000	52831.43166
54	1	1	242310.4115	81000	27477.24339
